Url,Edition,Venue,City,Date and Time,Stage,Score,Home Country,Home Country Small,Home Country Scorer,Home Country Scorer Time,Away Country ,Away Country Small,Away Country Scorer,Away Country Scorer Time
http://www.fifa.com/worldcup/matches/round=293/match=896/index.html#nosticky,"1982 FIFA World Cup Spain ™_x000D_
13 June - 11 July  ",Nuevo Estadio,Elche  (ESP),15 Jun 1982 - 21:00 Local time,Group matches - Group 3,10-1,Hungary,HUN,"['Tibor NYILASI', 'Gabor POLOSKEI', 'Laszlo FAZEKAS', 'Jozsef TOTH', 'Laszlo KISS', 'Lazar SZENTES']","[""4', 83'"", ""11'"", ""23', 54'"", ""50'"", ""69', 72', 76'"", ""70'""]",El Salvador,SLV,['Luis RAMIREZ'],"[""64'""]"
http://www.fifa.com/worldcup/matches/round=293/match=889/index.html#nosticky,"1982 FIFA World Cup Spain ™_x000D_
13 June - 11 July  ",San Mames,Bilbao  (ESP),20 Jun 1982 - 17:15 Local time,Group matches - Group 4,2-0,England,ENG,"['Trevor FRANCIS', 'Jozef BARMOS']","[""62'"", ""66' OG""]",Czechoslovakia,TCH,[],[]
http://www.fifa.com/worldcup/matches/round=293/match=741/index.html#nosticky,"1982 FIFA World Cup Spain ™_x000D_
13 June - 11 July  ",El Molinon,Gijon  (ESP),16 Jun 1982 - 17:15 Local time,Group matches - Group 2,1-2,Germany FR,FRG,['Karl-Heinz RUMMENIGGE'],"[""67'""]",Algeria,ALG,"['Rabah MADJER', 'Lakhdar BELLOUMI']","[""54'"", ""68'""]"
http://www.fifa.com/worldcup/matches/round=293/match=828/index.html#nosticky,"1982 FIFA World Cup Spain ™_x000D_
13 June - 11 July  ",Estadio Municipal de Balaídos,Vigo  (ESP),23 Jun 1982 - 17:15 Local time,Group matches - Group 1,1-1,Italy,ITA,['Francesco GRAZIANI'],"[""60'""]",Cameroon,CMR,['Gregoire MBIDA'],"[""61'""]"
http://www.fifa.com/worldcup/matches/round=294/match=920/index.html#nosticky,"1982 FIFA World Cup Spain ™_x000D_
13 June - 11 July  ",Vicente Calderon,Madrid  (ESP),04 Jul 1982 - 17:15 Local time,Second round - Group 4,4-1,France,FRA,"['Alain GIRESSE', 'Dominique ROCHETEAU']","[""33', 80'"", ""46', 68'""]",Northern Ireland,NIR,['Gerry ARMSTRONG'],"[""75'""]"
http://www.fifa.com/worldcup/matches/round=294/match=771/index.html#nosticky,"1982 FIFA World Cup Spain ™_x000D_
13 June - 11 July  ",Vicente Calderon,Madrid  (ESP),01 Jul 1982 - 17:15 Local time,Second round - Group 4,2-2,Austria,AUT,"['Bruno PEZZEY', 'Reinhold HINTERMAIER']","[""50'"", ""68'""]",Northern Ireland,NIR,['Billy HAMILTON'],"[""27', 75'""]"
http://www.fifa.com/worldcup/matches/round=293/match=751/index.html#nosticky,"1982 FIFA World Cup Spain ™_x000D_
13 June - 11 July  ",Jose Rico Perez,Alicante  (ESP),23 Jun 1982 - 21:00 Local time,Group matches - Group 3,2-0,Argentina,ARG,"['Daniel PASSARELLA', 'Daniel BERTONI']","[""22' PEN"", ""54'""]",El Salvador,SLV,[],[]
http://www.fifa.com/worldcup/matches/round=293/match=1071/index.html#nosticky,"1982 FIFA World Cup Spain ™_x000D_
13 June - 11 July  ",La Rosaleda,Malaga  (ESP),22 Jun 1982 - 21:00 Local time,Group matches - Group 6,2-2,Soviet Union,URS,"['Aleksandre CHIVADZE', 'Ramaz SHENGELIA']","[""59'"", ""84'""]",Scotland,SCO,"['Joe JORDAN', 'Graeme SOUNESS']","[""15'"", ""86'""]"
http://www.fifa.com/worldcup/matches/round=294/match=783/index.html#nosticky,"1982 FIFA World Cup Spain ™_x000D_
13 June - 11 July  ",Camp Nou,Barcelona  (ESP),01 Jul 1982 - 21:00 Local time,Second round - Group 1,0-1,Belgium,BEL,[],[],Soviet Union,URS,['Khoren OGANESIAN'],"[""48'""]"
http://www.fifa.com/worldcup/matches/round=293/match=901/index.html#nosticky,"1982 FIFA World Cup Spain ™_x000D_
13 June - 11 July  ",Luis Casanova,Valencia  (ESP),16 Jun 1982 - 21:00 Local time,Group matches - Group 5,1-1,Spain,ESP,['LOPEZ UFARTE'],"[""65' PEN""]",Honduras,HON,['Hector ZELAYA'],"[""7'""]"
http://www.fifa.com/worldcup/matches/round=293/match=882/index.html#nosticky,"1982 FIFA World Cup Spain ™_x000D_
13 June - 11 July  ",San Mames,Bilbao  (ESP),25 Jun 1982 - 17:15 Local time,Group matches - Group 4,1-0,England,ENG,['Trevor FRANCIS'],"[""27'""]",Kuwait,KUW,[],[]
http://www.fifa.com/worldcup/matches/round=293/match=779/index.html#nosticky,"1982 FIFA World Cup Spain ™_x000D_
13 June - 11 July  ",Nuevo Estadio,Elche  (ESP),22 Jun 1982 - 21:00 Local time,Group matches - Group 3,1-1,Belgium,BEL,['Alex CZERNIATYNSKI'],"[""76'""]",Hungary,HUN,['Jozsef VARGA'],"[""27'""]"
http://www.fifa.com/worldcup/matches/round=293/match=1012/index.html#nosticky,"1982 FIFA World Cup Spain ™_x000D_
13 June - 11 July  ",Jose Zorrilla,Valladolid  (ESP),17 Jun 1982 - 17:45 Local time,Group matches - Group 4,1-1,Czechoslovakia,TCH,['Antonin PANENKA'],"[""21' PEN""]",Kuwait,KUW,['Faisal AL DAKHIL'],"[""57'""]"
http://www.fifa.com/worldcup/matches/round=293/match=764/index.html#nosticky,"1982 FIFA World Cup Spain ™_x000D_
13 June - 11 July  ",Carlos Tartiere,Oviedo  (ESP),17 Jun 1982 - 17:15 Local time,Group matches - Group 2,0-1,Chile,CHI,[],[],Austria,AUT,['Walter SCHACHNER'],"[""22'""]"
http://www.fifa.com/worldcup/matches/round=293/match=774/index.html#nosticky,"1982 FIFA World Cup Spain ™_x000D_
13 June - 11 July  ",Nuevo Estadio,Elche  (ESP),19 Jun 1982 - 21:00 Local time,Group matches - Group 3,1-0,Belgium,BEL,['Ludo COECK'],"[""19'""]",El Salvador,SLV,[],[]
http://www.fifa.com/worldcup/matches/round=294/match=879/index.html#nosticky,"1982 FIFA World Cup Spain ™_x000D_
13 June - 11 July  ",Santiago Bernabeu,Madrid  (ESP),29 Jun 1982 - 21:00 Local time,Second round - Group 2,0-0,Germany FR,FRG,[],[],England,ENG,[],[]
http://www.fifa.com/worldcup/matches/round=293/match=1044/index.html#nosticky,"1982 FIFA World Cup Spain ™_x000D_
13 June - 11 July  ",La Romareda,Zaragoza  (ESP),17 Jun 1982 - 21:00 Local time,Group matches - Group 5,0-0,Yugoslavia,YUG,[],[],Northern Ireland,NIR,[],[]
http://www.fifa.com/worldcup/matches/round=278/match=2216/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Jose Amalfitani,Buenos Aires  (ARG),03 Jun 1978 - 13:45 Local time,Group matches - Group 3,2-1,Austria,AUT,"['Walter SCHACHNER', 'Hans KRANKL']","[""9'"", ""76'""]",Spain,ESP,['DANI'],"[""21'""]"
http://www.fifa.com/worldcup/matches/round=278/match=2396/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Estadio José María Minella,Mar Del Plata  (ARG),06 Jun 1978 - 13:45 Local time,Group matches - Group 1,3-1,Italy,ITA,"['Paolo ROSSI', 'Roberto BETTEGA', 'Romeo BENETTI']","[""34'"", ""36'"", ""60'""]",Hungary,HUN,['Andras TOTH'],"[""81' PEN""]"
http://www.fifa.com/worldcup/matches/round=279/match=2217/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Estadio Olímpico Chateau Carreras,Cordoba  (ARG),21 Jun 1978 - 13:45 Local time,Second round - Group A,3-2,Austria,AUT,"['Berti VOGTS', 'Hans KRANKL']","[""59' OG"", ""66', 87'""]",Germany FR,FRG,"['Karl-Heinz RUMMENIGGE', 'Bernd HOELZENBEIN']","[""19'"", ""68'""]"
http://www.fifa.com/worldcup/matches/round=279/match=2251/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",San Martin,Mendoza  (ARG),14 Jun 1978 - 16:45 Local time,Second round - Group B,3-0,Brazil,BRA,"['DIRCEU', 'ZICO']","[""15', 28'"", ""73' PEN""]",Peru,PER,[],[]
http://www.fifa.com/worldcup/matches/round=278/match=2451/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Estadio Olímpico Chateau Carreras,Cordoba  (ARG),03 Jun 1978 - 16:45 Local time,Group matches - Group 4,3-1,Peru,PER,"['Cesar CUETO', 'Teofilo CUBILLAS']","[""43'"", ""71', 77'""]",Scotland,SCO,['Joe JORDAN'],"[""14'""]"
http://www.fifa.com/worldcup/matches/round=278/match=2454/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Arroyito - Estadio Dr. Lisandro de la Torre,Rosario  (ARG),06 Jun 1978 - 16:45 Local time,Group matches - Group 2,1-0,Poland,POL,['Grzegorz LATO'],"[""43'""]",Tunisia,TUN,[],[]
http://www.fifa.com/worldcup/matches/round=279/match=2252/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",San Martin,Mendoza  (ARG),21 Jun 1978 - 16:45 Local time,Second round - Group B,3-1,Brazil,BRA,"['NELINHO', 'ROBERTO DINAMITE']","[""12'"", ""57', 63'""]",Poland,POL,['Grzegorz LATO'],"[""45'""]"
http://www.fifa.com/worldcup/matches/round=278/match=2253/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Estadio José María Minella,Mar Del Plata  (ARG),03 Jun 1978 - 13:45 Local time,Group matches - Group 3,1-1,Sweden,SWE,['Thomas SJOBERG'],"[""37'""]",Brazil,BRA,['REINALDO'],"[""45'""]"
http://www.fifa.com/worldcup/matches/round=278/match=2405/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Estadio Olímpico Chateau Carreras,Cordoba  (ARG),11 Jun 1978 - 16:45 Local time,Group matches - Group 4,4-1,Peru,PER,"['Jose VELASQUEZ', 'Teofilo CUBILLAS']","[""2'"", ""36' PEN, 39' PEN, 79'""]",Iran,IRN,['Hassan ROWSHAN'],"[""41'""]"
http://www.fifa.com/worldcup/matches/round=278/match=2433/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Arroyito - Estadio Dr. Lisandro de la Torre,Rosario  (ARG),02 Jun 1978 - 16:45 Local time,Group matches - Group 2,3-1,Tunisia,TUN,"['Ali KAABI', 'Nejib GHOMMIDH', 'Mokhtar DOUIEB']","[""55'"", ""79'"", ""87'""]",Mexico,MEX,['Arturo VAZQUEZ'],"[""45' PEN""]"
http://www.fifa.com/worldcup/matches/round=279/match=2196/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Arroyito - Estadio Dr. Lisandro de la Torre,Rosario  (ARG),18 Jun 1978 - 19:15 Local time,Second round - Group B,0-0,Argentina,ARG,[],[],Brazil,BRA,[],[]
http://www.fifa.com/worldcup/matches/round=279/match=2450/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",San Martin,Mendoza  (ARG),18 Jun 1978 - 13:45 Local time,Second round - Group B,1-0,Poland,POL,['Andrzej SZARMACH'],"[""65'""]",Peru,PER,[],[]
http://www.fifa.com/worldcup/matches/round=278/match=2395/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",San Martin,Mendoza  (ARG),11 Jun 1978 - 16:45 Local time,Group matches - Group 4,3-2,Scotland,SCO,"['Kenny DALGLISH', 'Archie GEMMILL']","[""44'"", ""47' PEN, 68'""]",Netherlands,NED,"['Rob RENSENBRINK', 'Johnny REP']","[""34' PEN"", ""71'""]"
http://www.fifa.com/worldcup/matches/round=278/match=2350/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Estadio Olímpico Chateau Carreras,Cordoba  (ARG),06 Jun 1978 - 16:45 Local time,Group matches - Group 2,6-0,Germany FR,FRG,"['Dieter MUELLER', 'Hansi MUELLER', 'Karl-Heinz RUMMENIGGE', 'Heinz FLOHE']","[""15'"", ""30'"", ""38', 73'"", ""44', 89'""]",Mexico,MEX,[],[]
http://www.fifa.com/worldcup/matches/round=278/match=2408/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Estadio Olímpico Chateau Carreras,Cordoba  (ARG),07 Jun 1978 - 16:45 Local time,Group matches - Group 4,1-1,Scotland,SCO,['Andranik ESKANDARIAN'],"[""43' OG""]",Iran,IRN,['Iraj DANAYFAR'],"[""60'""]"
http://www.fifa.com/worldcup/matches/round=278/match=2344/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Estadio José María Minella,Mar Del Plata  (ARG),10 Jun 1978 - 15:10 Local time,Group matches - Group 1,3-1,France,FRA,"['Christian LOPEZ', 'Marc BERDOLL', 'Dominique ROCHETEAU']","[""22'"", ""37'"", ""42'""]",Hungary,HUN,['Sandor ZOMBORI'],"[""41'""]"
http://www.fifa.com/worldcup/matches/round=639/match=2198/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires  (ARG),25 Jun 1978 - 15:00 Local time,Final,3-1,Argentina,ARG,"['Mario KEMPES', 'Daniel BERTONI']","[""105', 38'"", ""115'""]",Netherlands,NED,['Dick NANNINGA'],"[""82'""]"
http://www.fifa.com/worldcup/matches/round=278/match=2337/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Jose Amalfitani,Buenos Aires  (ARG),11 Jun 1978 - 13:45 Local time,Group matches - Group 3,1-0,Spain,ESP,['Juan Manuel ASENSI'],"[""75'""]",Sweden,SWE,[],[]
http://www.fifa.com/worldcup/matches/round=278/match=2431/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Arroyito - Estadio Dr. Lisandro de la Torre,Rosario  (ARG),10 Jun 1978 - 16:45 Local time,Group matches - Group 2,3-1,Poland,POL,"['Zbigniew BONIEK', 'Kazimierz DEYNA']","[""43', 84'"", ""56'""]",Mexico,MEX,['Victor RANGEL'],"[""52'""]"
http://www.fifa.com/worldcup/matches/round=279/match=2221/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires  (ARG),18 Jun 1978 - 16:45 Local time,Second round - Group A,1-0,Italy,ITA,['Paolo ROSSI'],"[""14'""]",Austria,AUT,[],[]
http://www.fifa.com/worldcup/matches/round=278/match=2351/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires  (ARG),01 Jun 1978 - 15:00 Local time,Group matches - Group 2,0-0,Germany FR,FRG,[],[],Poland,POL,[],[]
http://www.fifa.com/worldcup/matches/round=279/match=2348/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Estadio Olímpico Chateau Carreras,Cordoba  (ARG),18 Jun 1978 - 16:45 Local time,Second round - Group A,2-2,Germany FR,FRG,"['Ruediger ABRAMCZIK', 'Dieter MUELLER']","[""3'"", ""70'""]",Netherlands,NED,"['Arie HAAN', 'Rene VAN DE KERKHOF']","[""27'"", ""84'""]"
http://www.fifa.com/worldcup/matches/round=279/match=2220/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Estadio Olímpico Chateau Carreras,Cordoba  (ARG),14 Jun 1978 - 13:45 Local time,Second round - Group A,5-1,Netherlands,NED,"['Ernie BRANDTS', 'Rob RENSENBRINK', 'Johnny REP', 'Willy VAN DE KERKHOF']","[""6'"", ""35' PEN"", ""36', 53'"", ""82'""]",Austria,AUT,['Erich OBERMAYER'],"[""79'""]"
http://www.fifa.com/worldcup/matches/round=279/match=2201/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Arroyito - Estadio Dr. Lisandro de la Torre,Rosario  (ARG),21 Jun 1978 - 19:15 Local time,Second round - Group B,6-0,Argentina,ARG,"['Mario KEMPES', 'Alberto TARANTINI', 'Leopoldo LUQUE', 'Rene HOUSEMAN']","[""21', 48'"", ""43'"", ""50', 72'"", ""67'""]",Peru,PER,[],[]
http://www.fifa.com/worldcup/matches/round=278/match=2199/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires  (ARG),02 Jun 1978 - 19:15 Local time,Group matches - Group 1,2-1,Argentina,ARG,"['Leopoldo LUQUE', 'Daniel BERTONI']","[""15'"", ""83'""]",Hungary,HUN,['Karoly CSAPO'],"[""10'""]"
http://www.fifa.com/worldcup/matches/round=278/match=2388/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",San Martin,Mendoza  (ARG),03 Jun 1978 - 16:45 Local time,Group matches - Group 4,3-0,Netherlands,NED,['Rob RENSENBRINK'],"[""40' PEN, 62', 79' PEN""]",Iran,IRN,[],[]
http://www.fifa.com/worldcup/matches/round=280/match=2247/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires  (ARG),24 Jun 1978 - 15:00 Local time,Match for third place,2-1,Brazil,BRA,"['NELINHO', 'DIRCEU']","[""64'"", ""72'""]",Italy,ITA,['Franco CAUSIO'],"[""38'""]"
http://www.fifa.com/worldcup/matches/round=278/match=2200/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires  (ARG),10 Jun 1978 - 19:15 Local time,Group matches - Group 1,1-0,Italy,ITA,['Roberto BETTEGA'],"[""67'""]",Argentina,ARG,[],[]
http://www.fifa.com/worldcup/matches/round=279/match=2349/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires  (ARG),14 Jun 1978 - 13:45 Local time,Second round - Group A,0-0,Germany FR,FRG,[],[],Italy,ITA,[],[]
http://www.fifa.com/worldcup/matches/round=278/match=2224/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Jose Amalfitani,Buenos Aires  (ARG),07 Jun 1978 - 13:45 Local time,Group matches - Group 3,1-0,Austria,AUT,['Hans KRANKL'],"[""42' PEN""]",Sweden,SWE,[],[]
http://www.fifa.com/worldcup/matches/round=278/match=2394/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",San Martin,Mendoza  (ARG),07 Jun 1978 - 16:45 Local time,Group matches - Group 4,0-0,Netherlands,NED,[],[],Peru,PER,[],[]
http://www.fifa.com/worldcup/matches/round=279/match=2391/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires  (ARG),21 Jun 1978 - 13:45 Local time,Second round - Group A,2-1,Netherlands,NED,"['Ernie BRANDTS', 'Arie HAAN']","[""50'"", ""75'""]",Italy,ITA,['Ernie BRANDTS'],"[""18' OG""]"
http://www.fifa.com/worldcup/matches/round=278/match=2246/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Estadio José María Minella,Mar Del Plata  (ARG),07 Jun 1978 - 13:45 Local time,Group matches - Group 3,0-0,Brazil,BRA,[],[],Spain,ESP,[],[]
http://www.fifa.com/worldcup/matches/round=278/match=2347/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Estadio José María Minella,Mar Del Plata  (ARG),02 Jun 1978 - 13:45 Local time,Group matches - Group 1,2-1,Italy,ITA,"['Paolo ROSSI', 'Renato ZACCARELLI']","[""29'"", ""54'""]",France,FRA,['Bernard LACOMBE'],"[""1'""]"
http://www.fifa.com/worldcup/matches/round=278/match=2352/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Estadio Olímpico Chateau Carreras,Cordoba  (ARG),10 Jun 1978 - 16:45 Local time,Group matches - Group 2,0-0,Germany FR,FRG,[],[],Tunisia,TUN,[],[]
http://www.fifa.com/worldcup/matches/round=278/match=2215/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Estadio José María Minella,Mar Del Plata  (ARG),11 Jun 1978 - 13:45 Local time,Group matches - Group 3,1-0,Brazil,BRA,['ROBERTO DINAMITE'],"[""40'""]",Austria,AUT,[],[]
http://www.fifa.com/worldcup/matches/round=279/match=2202/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",Arroyito - Estadio Dr. Lisandro de la Torre,Rosario  (ARG),14 Jun 1978 - 19:15 Local time,Second round - Group B,2-0,Argentina,ARG,['Mario KEMPES'],"[""16', 71'""]",Poland,POL,[],[]
http://www.fifa.com/worldcup/matches/round=278/match=2197/index.html#nosticky,"1978 FIFA World Cup Argentina ™_x000D_
01 June - 25 June ",El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires  (ARG),06 Jun 1978 - 19:15 Local time,Group matches - Group 1,2-1,Argentina,ARG,"['Daniel PASSARELLA', 'Leopoldo LUQUE']","[""45' PEN"", ""73'""]",France,FRA,['Michel PLATINI'],"[""60'""]"
http://www.fifa.com/worldcup/matches/round=262/match=1985/index.html#nosticky,"1974 FIFA World Cup Germany ™_x000D_
13 June - 07 July  ",Waldstadion,Frankfurt/Main  (FRG),18 Jun 1974 - 19:30 Local time,Group matches - Group 2,0-0,Scotland,SCO,[],[],Brazil,BRA,[],[]
http://www.fifa.com/worldcup/matches/round=263/match=2067/index.html#nosticky,"1974 FIFA World Cup Germany ™_x000D_
13 June - 07 July  ",Parkstadion,Gelsenkirchen  (FRG),30 Jun 1974 - 16:00 Local time,Second round - Group A,0-2,German DR,GDR,[],[],Netherlands,NED,"['Johan NEESKENS', 'Rob RENSENBRINK']","[""7'"", ""59'""]"
http://www.fifa.com/worldcup/matches/round=262/match=2129/index.html#nosticky,"1974 FIFA World Cup Germany ™_x000D_
13 June - 07 July  ",Neckarstadion,Stuttgart  (FRG),23 Jun 1974 - 16:00 Local time,Group matches - Group 4,2-1,Poland,POL,"['Andrzej SZARMACH', 'Kazimierz DEYNA']","[""38'"", ""44'""]",Italy,ITA,['Fabio CAPELLO'],"[""85'""]"
http://www.fifa.com/worldcup/matches/round=262/match=2085/index.html#nosticky,"1974 FIFA World Cup Germany ™_x000D_
13 June - 07 July  ",Olympiastadion,Munich  (FRG),19 Jun 1974 - 19:30 Local time,Group matches - Group 4,0-7,Haiti,HAI,[],[],Poland,POL,"['Grzegorz LATO', 'Kazimierz DEYNA', 'Andrzej SZARMACH', 'Jerzy GORGON']","[""17', 87'"", ""18'"", ""30', 34', 50'"", ""31'""]"
http://www.fifa.com/worldcup/matches/round=262/match=1987/index.html#nosticky,"1974 FIFA World Cup Germany ™_x000D_
13 June - 07 July  ",Parkstadion,Gelsenkirchen  (FRG),22 Jun 1974 - 16:00 Local time,Group matches - Group 2,0-3,Zaire,ZAI,[],[],Brazil,BRA,"['JAIRZINHO', 'RIVELINO', 'VALDOMIRO']","[""12'"", ""66'"", ""79'""]"
http://www.fifa.com/worldcup/matches/round=262/match=2062/index.html#nosticky,"1974 FIFA World Cup Germany ™_x000D_
13 June - 07 July  ",Volksparkstadion,Hamburg  (FRG),22 Jun 1974 - 19:30 Local time,Group matches - Group 1,1-0,German DR,GDR,['Juergen SPARWASSER'],"[""77'""]",Germany FR,FRG,[],[]
http://www.fifa.com/worldcup/matches/round=263/match=1945/index.html#nosticky,"1974 FIFA World Cup Germany ™_x000D_
13 June - 07 July  ",Niedersachsenstadion,Hanover  (FRG),30 Jun 1974 - 16:00 Local time,Second round - Group A,1-2,Argentina,ARG,['Miguel BRINDISI'],"[""35'""]",Brazil,BRA,"['RIVELINO', 'JAIRZINHO']","[""32'"", ""49'""]"
http://www.fifa.com/worldcup/matches/round=263/match=2065/index.html#nosticky,"1974 FIFA World Cup Germany ™_x000D_
13 June - 07 July  ",Rheinstadion,DüSseldorf  (FRG),30 Jun 1974 - 19:30 Local time,Second round - Group B,4-2,Germany FR,FRG,"['Wolfgang OVERATH', 'Rainer BONHOF', 'Juergen GRABOWSKI', 'Uli HOENESS']","[""51'"", ""52'"", ""76'"", ""89' PEN""]",Sweden,SWE,"['Ralf EDSTROM', 'Roland SANDBERG']","[""24'"", ""53'""]"
